name,symbol,url,chains,category,twitter,audit links
1Beam,1BEAM,https://1beam.io,Moonbeam,Dexes,1beamio,https://docs.1beam.io/audit
Linear Finance,LINA,https://linear.finance,Binance,Derivatives,LinearFinance,https://www.certik.com/projects/linearfinance
Gamma,GAMMA,https://www.gammastrategies.org,Ethereum,Yield,GammaStrategies,https://github.com/VisorFinance/hypervisor/blob/master/REP-Hypervisor-2021-07-07.pdf
UXD,UXP,https://uxd.fi/,Solana,Algo-Stables,UXDProtocol,https://bramah.systems/audits/UXD_Audit_Bramah.pdf
Kine Finance,KINE,https://kine.finance/,"Binance,Ethereum,Avalanche,Polygon",Yield,KineProtocol,https://docs.kine.io/audit/peckshield
Moremoney,MORE,https://moremoney.finance,Avalanche,Lending,Moremoneyfi,https://github.com/MoreMoney-Finance/audits/blob/main/PeckShield-Audit-Report-Moremoney-1.0.pdf
Unicly,UNIC,https://app.unic.ly,Ethereum,Dexes,uniclyNFT,https://github.com/uniclyNFT/Resources/blob/main/Unicly%20Security%20Audit.pdf
Drift,-,https://www.drift.trade,Solana,Dexes,DriftProtocol,
Crodex,CRX,https://swap.crodex.app,Cronos,Dexes,crodexapp,https://hacken.io/audits/#crodex
Honeyswap,HNY,https://honeyswap.org/,"xDai,Polygon",Dexes,Honeyswap,
ZoomSwap,ZM,https://zoomswap.io,IoTeX,Yield,zoomswap_io,https://rugdoc.io/project/zoomswap
Bodh Finance,-,https://bodh.finance,Boba,Lending,BodhFinance,
Kolibri,kDAO,https://kolibri.finance,Tezos,CDP,HoverEng,https://kolibri.finance/docs/security-report.pdf
XDAO,-,https://www.xdao.app/,"Binance,Polygon,Ethereum,Heco,Fantom,Avalanche",Services,xdaoapp,"https://github.com/xdao-app/xdao-contracts/blob/master/audits/pessimistic/pessimistic.pdf,https://github.com/xdao-app/xdao-contracts/blob/master/audits/hacken/hacken.pdf"
Annex,ANN,https://www.annex.finance,"Binance,Cronos",Lending,AnnexFinance,https://www.certik.org/projects/annex
Paint Swap,BRUSH,https://paintswap.finance,Fantom,Dexes,paint_swap,https://solidity.finance/audits/PaintSwap/
Karura Liquid-Staking,-,https://acala.network/karura,Karura,Liquid Staking,KaruraNetwork,
Mimas Finance,MIMAS,https://mimas.finance/,Cronos,Lending,mimas_fi,
Ethernity Chain,ERN,https://ethernity.io/,Ethereum,Yield,EthernityChain,
Starterra,STT,https://app.starterra.io,Terra,Launchpad,StarTerra_io,https://github.com/auditmos/audits/blob/main/2021_08_21_STARTERRA.pdf
Lizard,LIZ,https://lizard.exchange,Oasis,Dexes,LizardExchange,
Solarflare,FLARE,https://solarflare.io,Moonbeam,Dexes,Solarbeamio,https://www.certik.com/projects/solarbeam
Knit Finance,KFT,https://knit.finance,"Ethereum,Binance,Polygon,Fantom",Cross Chain,KnitFinance,https://www.certik.com/projects/knitfinance
FarmersOnly,FOX,https://app.farmersonly.fi,Harmony,Yield,FarmersOnlyFi,https://rugdoc.io/project/farmersonly/
MistSwap,MIST,https://mistswap.fi,smartBCH,Dexes,mistswapdex,https://docs.mistswap.fi/MistSwap-0xguard-audit.pdf
FlareX,EXFI,https://xfx.flr.finance,Songbird,Dexes,FlareFinance,
CrossChain Bridge,BRIDGE,https://crosschainbridge.org,"Ethereum,Binance,Polygon",Cross Chain,CCB_Bridge,https://drive.google.com/file/d/1cei3INZN9lAjclgOYdnSj1_rULqMLXlC/view
Fractional Art,-,https://fractional.art,Ethereum,Indexes,fractional_art,
Snowbank,SB,https://www.snowbank.finance,Avalanche,Reserve Currency,SnowbankDAO,
Charm Finance,-,https://charm.fi/,Ethereum,Yield,CharmFinance,https://github.com/solidified-platform/audits/blob/master/Audit%20Report%20-%20Charm%20Finance%20%5B27.10.2020%5D.pdf
NFTb,NFTB,https://nftb.io,Binance,Yield,nftbmarket,"https://nftb.io/[NFTB_07072021]_SC_Audit_Report.pdf,https://blog.nftb.io/audit-results-hacken-cd636cb01feb"
BurgerSwap,BURGER,https://burgerswap.org/trade/swap,Binance,Dexes,burger_swap,
Euphoria,WAGMI,https://euphoria.money,Harmony,Reserve Currency,EuphoriaMoney,
NFTX,NFTX,https://nftx.org,Ethereum,Minting,NFTX_,https://github.com/NFTX-project/audit-level-k/blob/master/NFTX-final.pdf
DinoSwap,DINO,https://dinoswap.exchange,Polygon,Dexes,DinoSwapHQ,https://www.certik.org/projects/dinoswap
HurricaneSwap,HCT,https://hurricaneswap.com,Avalanche,Dexes,HurricaneSwap,https://github.com/HurricaneSam/AuditReport/blob/main/PeckShield-Audit-Report-HurricanSwapV2-v1.0rc.pdf
Energiswap,NRG,https://www.energiswap.org,Energi,Dexes,Energicrypto,
APWine,APW,https://apwine.fi,"Ethereum,Polygon",Yield Aggregator,APWineFinance,
Cryptex,CTX,https://cryptex.finance/,"Ethereum,Optimism",Indexes,CryptexFinance,"https://cryptex.finance/Cryptex_-_Final_Report.pdf,https://certificate.quantstamp.com/full/cryptex"
Bridge Mutual,BMI,https://www.bridgemutual.io,Ethereum,Insurance,Bridge_Mutual,"https://uploads-ssl.webflow.com/5fac3e348dbd5932a7578690/60da267d76850e5acfe4e4c2_Bridge%20Mutual%20SC%20Audit_%20ZOkyo.pdf,https://consensys.net/diligence/audits/2021/03/bridge-mutual/"
GalaxyGoogle DAO,GG,https://app.galaxygoggle.money,"Binance,Avalanche",Reserve Currency,GalaxyGoggleDAO,
Aztec,-,https://aztec.network,Ethereum,Privacy,aztecnetwork,
CashCow Finance,CCF,https://cashcow.finance,Binance,Lending,FinanceCow,https://docs.cashcow.finance/cash-cow-audit-report
CHFRY Finance,CHEESE,https://chfry.finance,Ethereum,Lending,ChfryFinance,https://raw.githubusercontent.com/chfry-finance/chfry-protocol/master/docs/PeckShield-Audit-Report-Chfry-v1.0.pdf
Jarvis Network,JRT,https://jarvis.network/,"Polygon,Ethereum,xDai,Binance",Derivatives,Jarvis_Network,https://drive.google.com/file/d/1PdmrOKDV-udArVJu6E2rKUsCm9gPuN2p/view
Bumper Finance,BUMP,https://www.bumper.fi,Ethereum,Insurance,bumperfinance,https://drive.google.com/file/d/1MT75ifDmiV2hAg9nVJfVjzWr4UrNO6fU/view
Hakka Finance,HAKKA,https://hakka.finance/,Ethereum,Derivatives,hakkafinance,https://github.com/hakkafinance/audit-reports
Unit Protocol,DUCK,https://app.unit.xyz/,Ethereum,CDP,unitprotocol,https://github.com/unitprotocol/protocol_docs
Nerve Network,NVT,https://nerve.network/,Nuls,Dexes,nerve_network,https://www.slowmist.com/en/security-audit-certificate.html?id=097a33b2e955a56af85e80b13ff82a3ad20fea83871769b5c58d024b5e774164
BTCST,BTCST,https://www.btcst.finance,Binance,Yield,BTCST2020,
CompliFi,COMFI,https://compli.fi/,"Polygon,Ethereum",Dexes,CompliFi_Pro,"https://github.com/CompliFi/complifi-protocol/tree/master/audits,https://github.com/CompliFi/complifi-amm/tree/master/audits"
Nemesis DAO,NMS,https://nemesisdao.finance/,Binance,Reserve Currency,nemesis_dao,
CreamSwap,CREAM,https://app.cream.finance/swap,Ethereum,Dexes,CreamdotFinance,https://github.com/CreamFi/compound-protocol/blob/master/audits/trailofbits-CREAMSummary.pdf
Alkemi,ALK,https://alkemi.network,Ethereum,Lending,AlkemiNetwork,https://github.com/AlkemiNetwork/alkemi-earn-security-audit
Erasure,NMR,https://erasure.world/,Ethereum,Derivatives,numerai,https://github.com/erasureprotocol/NMR/tree/master/audits
Opium,OPIUM,https://www.opium.network/,"Ethereum,Polygon,Binance,Arbitrum",Options,Opium_Network,https://blog.smartdec.net/opium-smart-contracts-security-analysis-4c1857cfd93f
Adamant Finance,ADDY,https://adamant.finance,"Polygon,Arbitrum,Cronos",Yield,AdamantVault,https://adamantfinance.gitbook.io/adamant-finance/audits
Arkadiko,DIKO,https://arkadiko.finance,Stacks,Algo-Stables,ArkadikoFinance,
Perlin,PERL,https://perlinx.finance/,Ethereum,Dexes,PerlinNetwork,https://perlinx.finance/risks
Hegic,HEGIC,https://www.hegic.co/ ,Ethereum,Options,HegicOptions,https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-Hegic-v1.0.pdf
Alchemist,MIST,https://www.alchemist.wtf,Ethereum,Yield,_alchemistcoin,
Tempus Finance,TEMP,http://tempus.finance,Ethereum,Yield,TempusFinance,https://www.coinspect.com/tempus-audit
JetSwap,WINGS,https://jetswap.finance,"Binance,Fantom,Polygon",Dexes,Jetfuelfinance,"https://jetswap.finance/audit-by-etherauthority.pdf,https://jetswap.finance/audit-by-hash0x.pdf"
KillSwitch,KSW,https://killswitch.finance,"Binance,Kucoin,Aurora",Yield Aggregator,KillSwitch_Defi,https://service.inspex.co/@inspex/rJctqA80u
INK Protocol,-,https://inkprotocol.finance,Terra,Yield,InkProtocol__,https://github.com/oak-security/audit-reports/blob/master/Ink%20Protocol/2021-09-15%20Ink%20-%20Audit%20Report.pdf
Geyser,GYSR,https://www.gysr.io,"Ethereum,Polygon",Yield,gysr_io,"https://resources.gysr.io/gysr_v1_audit_pessimistic.pdf,https://resources.gysr.io/gysr_v2_audit_certik.pdf"
Back Finance,BACK,https://back.finance,Heco,Yield,Back_Finance,https://back-finance.gitbook.io/back-finance/v/en/xie-yi/risk#contract-risk
Demeter,DUSD,https://demeter.xyz/#/,Heco,Lending,Demetervip,https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-Demeter-v1.0.pdf
Summit Defi,SUMMIT,https://summitdefi.com,Fantom,Yield,Summitdefi,https://docs.summitdefi.com/code/audit-completed
Jones DAO,JONES,https://jonesdao.io,Arbitrum,Options,DAOJonesOptions,
PieDAO,DOUGH,https://www.piedao.org/,Ethereum,Indexes,PieDAO_Defi,https://docs.piedao.org/technical/audits
Paladin Finance,-,https://www.paladin.vote,Ethereum,Lending,Paladin_vote,https://github.com/pessimistic-io/audits/blob/914e35fdfc879451a61d2a3969f3be839b8c808f/Paladin%20Security%20Analysis%20by%20Pessimistic.pdf
Gearbox,GEAR,https://gearbox.fi,Ethereum,Indexes,GearboxProtocol,https://github.com/Gearbox-protocol/gearbox-contracts/tree/master/audits
Pippi,PIPI,https://app.pippi.finance,Heco,Dexes,pippishrimpswap,https://github.com/Shrimp-Labs/audit/blob/master/Pippi%20Shrimp_audit.pdf
Tidal Finance,TIDAL,https://tidal.finance,Polygon,Insurance,tidaldefi,https://docs.tidal.finance/audit-report
EnterDAO,ENTR,https://enterdao.xyz,Ethereum,Services,EnterDao,
Wrap Protocol,WRAP,https://app.tzwrap.com,Tezos,Synthetics,Wrap_Protocol,https://leastauthority.com/blog/audit-of-wrap-protocol-smart-contracts-for-tezos-foundation
Wasabix,WASABI,https://wasabix.finance/#/app,"Ethereum,Binance,Polygon",Yield,WasabixFinance,https://wasabix-finance.gitbook.io/wasabix_finance/code/certik-audit-report
Revault,REVA,https://www.revault.network/,Binance,Yield,revaultnetwork,"https://paladinsec.co/projects/revault-network/,https://www.certik.org/projects/revault"
Wault,WEX,https://wault.finance/,"Binance,Polygon",Yield,Wault_Finance,https://docs.wault.finance/resources/transparency
Smoothy,SMTY,https://smoothy.finance/,Ethereum,Dexes,smoothswap,"https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-Smoothy-v1.0.pdf,https://github.com/slowmist/Knowledge-Base/blob/master/open-report/Smart%20Contract%20Security%20Audit%20Report%20-%20SmoothyV1.pdf"
Oin Finance,OIN,https://oin.finance,Near,Algo-Stables,FinanceOin,https://oin-finance.gitbook.io/925/misc.-resources/documentation#oindao-v3-audits
Kogefarm,KOGECOIN,https://kogefarm.io,"Polygon,Fantom,Moonriver",Yield,kogecoin,https://github.com/Tibereum/obelisk-audits/blob/main/Kogefarm.pdf
Eleven Finance,ELE,https://eleven.finance,"Fantom,Polygon,Avalanche,Binance,OKExChain",Yield,ElevenFinance,https://www.certik.org/projects/elevenfinance
PsyOptions,-,https://www.psyoptions.io,Solana,Options,PsyOptions,
Oxygen,OXY,https://www.oxygen.org/,Solana,Lending,Oxygen_protocol,
UniFarm,UFARM,https://unifarm.co,"Ethereum,Binance,Polygon",Yield,unifarm_,https://blog.oropocket.com/wp-content/uploads/2021/02/OpenDeFi-Unifarm-Audit-Report-QuillAudits.pdf
ThorusFi,THO,https://thorus.fi/,"Avalanche,Moonbeam",Dexes,ThorusFi,https://thorus.fi/Thorus_Bonds-Inspex_Audit.pdf
VoltSwap,VOLT,https://voltswap.finance,"Theta,Meter",Dexes,Meter_IO,
Rose,ROSE,https://app.rose.fi,Aurora,Dexes,RoseOnAurora,
Chest Finance,-,https://www.chestfinance.xyz/,Solana,Options,chestfinance,
GIBXSwap,X,https://gibxswap.io,Binance,Dexes,GIBX_Swap,https://www.certik.org/projects/gibx-swap
StakeSteak,STEAK,https://stakesteak.com,Fantom,Yield,stake_steak,
KuSwap,KUS,https://kuswap.finance,Kucoin,Dexes,kuswapfinance,
xDollar,SPACE,https://www.xdollar.fi/,IoTeX,CDP,xDollarFi,https://github.com/xDollar-Finance/xDollar-contracts/blob/main/xDollar%20-%20Smart%20Contract%20Audit%20v210624.pdf
Cardstarter,CARDS,https://www.cardstarter.io/,Ethereum,Launchpad,CardStarter,https://t.me/Cardstarter/115433
DeFis Network,DFS,https://defis.network,EOS,Dexes,DFSnetworks,"https://www.slowmist.com/en/security-audit-certificate.html?id=ca2c97083e94d0958e9376b770b16a7f8ddd53fb1e5f1b9cbabc0ccf8d157d40,https://github.com/peckshield/publications/blob/master/audit_reports/DeFis-Network_Swap_audit_report_2020_20_cn_1_0.pdf"
IFPool,IFT,https://ifpool.io,CSC,Liquid Staking,if_networks,https://github.com/IFWallet/ifpool_staking/blob/main/audits/IFPool%20Security%20Assessment.pdf
Agave,AGVE,https://agave.finance,xDai,Lending,Agave_lending,
Integral,ITGR,https://integral.link/,Ethereum,Dexes,ProfessorJEY,https://docs.integral.link/library/audit-reports
OmniDex,CHARM,https://home.omnidex.finance,Telos,Dexes,OmniDex1,
QuipuSwap,QUIPU,https://quipuswap.com,Tezos,Dexes,QuipuSwap,https://leastauthority.com/static/publications/LeastAuthority_Tezos_Foundation_QuipuSwap_Smart_Contracts_Final_Audit_Report.pdf
Firebird,HOPE,https://app.firebird.finance/one-pool,Polygon,Dexes,FinanceFirebird,"https://docs.firebird.finance/security-safu/audits,https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-Firebird-Swap-v1.0.pdf"
Crystl Finance,CRYSTL,https://www.crystl.finance,"Cronos,Polygon",Yield,CrystlFinance,https://polycrystal.gitbook.io/polycrystal-finance/security/audits
Hermes Protocol,-,https://hermes.maiadao.xyz/,Metis,Dexes,MaiaDAOMetis,
Indexed Finance,NDX,https://indexed.finance/,Ethereum,Indexes,ndxfi,https://docs.indexed.finance/protocol/security
HakuSwap,HAKU,https://hakuswap.com,Avalanche,Dexes,HakuSwap,https://hakuswap.com/audit.pdf
Glide Finance,GLIDE,https://glidefinance.io,Elastos,Dexes,GlideFinance,https://docs.glidefinance.io/security/audit
Mushrooms Finance,MM,https://www.mushrooms.finance/,"Ethereum,Fantom,Binance,Polygon",Yield Aggregator,MushroomsFinan1,https://github.com/mushroomsforest/deployment/blob/main/security.md
Huckleberry,FINN,https://www.huckleberry.finance/#/swap,Moonriver,Dexes,HuckleberryDEX,https://github.com/HuckleberryDex/huckleberry-contracts/blob/main/Smart%20contract%20security%20audit%20report-Huckleberry.pdf
Soy Finance,SOY,https://soy.finance,Callisto,Dexes,Soy_Finance,https://soy-finance.gitbook.io/soy-finance/safety-on-yields/soy-finance-security-audit
Soluna,-,https://soluna.money,Terra,Yield,solunaDAO,
Savannah Finance,SVN,https://svn.finance,Cronos,Algo-Stables,MMFcrypto,https://mmfinance.gitbook.io/docs/audit
DDEX,-,https://ddex.io/,Ethereum,Dexes,ddexio2018,https://github.com/HydroProtocol/audit-reports/blob/master/2.0/hydro_audit_report_2019_14_en_1_0.pdf
Kalata,KALA,https://www.kalata.io/,Binance,Synthetics,KalataOfficial,
ZKSwap,ZKS,https://zks.org/en,Ethereum,Chain,ZKSwapOfficial,
Gains Network,GNS,https://gainsnetwork.io,Polygon,Dexes,GainsNetwork_io,https://www.certik.com/projects/gainsnetwork
Wild Credit,WILD,https://wild.credit,Ethereum,Lending,WildCredit,https://code423n4.com/reports/2021-07-wildcredit/
Cometh,MUST,https://www.cometh.io/,Polygon,Dexes,MUSTCometh,
Exodia,EXOD,https://exodia.fi/,Fantom,Reserve Currency,EXODIAFinance,
xToken,XTK,https://xtoken.market/,Ethereum,Yield,xtokenmarket,https://docs.xtoken.market/misc/untitled-1#is-synlev-audited
LootSwap,LOOT,https://lootswap.finance,Harmony,Dexes,lootswapfinance,
KSwap Finance,KST,https://kswap.finance,OKExChain,Dexes,kswap_finance,https://static.kswap.finance/audit/KST_Audit_Report_EN.pdf
Symmetric,SYMM,https://symmetric.finance,"xDai,Celo",Dexes,0xSymmetric,https://docs.symmetric.exchange/audit
GotchiVault,VGHST,https://www.gotchivault.com,Polygon,Staking,GotchiVault,
Golff Protocol,GOF,https://golff.finance/#/,"Ethereum,Heco,Binance",Yield,GolffProtocol,https://github.com/golfffinance/audit
Tokenlon,LON,https://tokenlon.im,Ethereum,Dexes,tokenlon,https://github.com/consenlabs/tokenlon-security/blob/master/audits/PeckShield-Audit-TokenlonV5-v1.0rc.pdf
Depth,DEP,https://depth.fi/,"Heco,Binance",Dexes,DepthFi,https://docs.depth.fi/audit
Alita Finance,ALI,https://app.alita.finance,Binance,Dexes,AlitaFinance,https://www.certik.org/projects/alitafinance
iTrust Finance,ITG,https://itrust.finance,Ethereum,Insurance,iTrustFinance,https://assets.website-files.com/5f99eb79d508ca853be5f2e8/60fd80c015025a7033cf6ede_iTrust.pdf
EmpireDEX,-,https://app.empiredex.org/farm,"Cronos,Binance,Fantom,Avalanche,Polygon,Ethereum,xDai",Dexes,Empire_DEX,
LuaSwap,LUA,https://luaswap.org/#/,"Ethereum,TomoChain",Dexes,LuaSwap,https://github.com/tomochain/luaswap-core/tree/master/audit
MakiSwap,MAKI,https://makiswap.com,Heco,Dexes,MakiSwap,https://www.certik.org/projects/makiswap
Tranche Finance,SLICE,https://tranche.finance,"Ethereum,Fantom,Polygon,Avalanche",Yield,TrancheFinance,https://docs.tranche.finance/tranchefinance/governance/security-and-development#security-audits
MarginSwap,MFI,https://marginswap.finance,"Avalanche,Ethereum,Polygon,Binance",Dexes,marginswap,
Beluga,BELUGA,https://beluga.fi,Fantom,Yield,beluga_fi,https://callisto.network/beluga-protocol-security-audit
Spartan,SPARTA,https://spartanprotocol.org,Binance,Dexes,SpartanProtocol,"https://github.com/spartan-protocol/resources/blob/master/certik-audit.pdf,https://code423n4.com/reports/2021-07-spartan/,https://www.immunefi.com/bounty/spartanprotocol"
Cropper,CRP,https://cropper.finance,Solana,Dexes,CropperFinance,"https://github.com/HalbornSecurity/PublicReports/blob/master/Solana%20Program%20Audit/Cropper_Finance_Farm_Solana_Program_Security_Audit_Report_Halborn_Final.pdf,https://github.com/HalbornSecurity/PublicReports/blob/master/Solana%20Program%20Audit/Cropper_Finance_AMM_Program_Security_Audit_Report_Halborn_Final.pdf"
Pole Aggregator,POLE,https://pole.finance,Solana,Yield,Pole_Finance,
SoulSwap,SOUL,https://soul.sh,Fantom,Dexes,SoulSwapFinance,
Cozy Finance,-,https://www.cozy.finance,Ethereum,Insurance,cozyfinance,"https://www.cozy.finance/audits/quantstamp.pdf,https://www.cozy.finance/audits/peckshield.pdf"
Yogi Finance,YOGI,https://yogi.fi,"Polygon,Binance",Dexes,yogi_finance,https://docs.yogi.fi/core-concepts/security/audits
Plenty Defi,PLENTY,https://www.plentydefi.com,Tezos,Dexes,PlentyDeFi,https://plenty-defi.notion.site/Audits-70fdccf107ec42feb0bcf720cb6c5ba5
Aladdin DAO,ALD,https://www.aladdin.club,Ethereum,Yield Aggregator,aladdindao,"https://www.aladdin.club/audits/PeckShield-Audit-Report-AladdinDAO2-v1.0.pdf,https://www.certik.org/projects/aladdindao"
MacaronSwap,MCRN,https://macaronswap.finance,"Binance,Polygon",Dexes,macaronswap,https://www.certik.org/projects/macaronswap
AuroraSwap,BRL,https://www.auroraswap.finance,Aurora,Dexes,AuroraSwap,
Tesseract,-,https://tesr.finance/#/,Polygon,Yield,tesseract_fi,
TTswap,-,https://ttswap.space/#/swap,ThunderCore,Dexes,ThunderProtocol,
Starstream,STARS,https://starstream.finance,Metis,Yield Aggregator,starstreamfin,https://docs.starstream.finance/contracts#audits
Universe Finance,-,https://www.universe.finance/,"Ethereum,Polygon",Yield,Universe_FIN,"https://www.certik.org/projects/universefinance,https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-UniverseFinance-v1.0.pdf"
Vee Finance,VEE,https://vee.finance/home,"Avalanche,Heco",Lending,VeeFinance,https://vee.finance/home#contract
Zencha Finance,-,https://www.zencha.finance/#/,Boba,Dexes,ZenchaFinance,
Polymarket,-,https://polymarket.com,Polygon,Prediction Market,PolymarketHQ,
Nearpad,PAD,https://www.nearpad.io,Aurora,Dexes,NearPad,
Pilot Protocol,PTD,https://p.td,Heco,Lending,Pilotprotocol,
NiiFi,NIIFI,https://www.niifi.com/,Nahmii,Dexes,NiiFiDAO,
TangoSwap,TANGO,https://tangoswap.cash/swap,smartBCH,Dexes,TangoSwapCash,https://github.com/0xGuard-com/audit-reports/blob/master/tangoswap/TangoSwap_final-audit.pdf
AnchorSwap,ANCHOR,https://anchorswap.app/,Binance,Dexes,AnchorSwap,https://docs.anchorswap.finance/uploads/techrate.pdf
CVI Finance,GOVI,https://cvi.finance/,"Polygon,Arbitrum,Ethereum",Synthetics,official_CVI,"https://cvi.finance/files/usdt-audit.pdf,https://cvi.finance/files/eth-audit.pdf"
Drops,DOP,https://drops.co,Ethereum,Lending,dropsnft,
Devil Finance,DEVIL,https://devilfinance.io/,Fantom,Yield,DevilFinance_io,https://github.com/solidproof/smart-contract-audits/blob/main/SmartContract_Audit_Solidproof_Devil.pdf
Warp Protocol,WARP,https://www.warp.finance,Ethereum,Lending,warpfinance,https://github.com/warp-finance/warpv2/blob/c0d26e0b1a74dccbe042aae65cc964f0d391630a/audits/Trail%20of%20Bits%20Second%20Audit%20Warp%20Finance.pdf
Cook Finance,COOK,https://www.cook.finance,"Avalanche,Heco,Binance,Ethereum",Indexes,cook_finance,https://github.com/CookFinance/cook-token/tree/master/audits
DEUS Finance,DEUS,https://deus.finance,"Fantom,Ethereum,Polygon",CDP,DeusDao,
Llama Airforce,-,https://llama.airforce,Ethereum,Yield,0xAlunara,
Nerve,NRV,https://nerve.fi,Binance,Dexes,NerveFinance,https://docs.nerve.fi/fundamentals/audits-and-security
Goose Finance,EGG,https://www.goosedefi.com/,Binance,Yield,Goosedefi,"https://www.goosedefi.com/files/hackenAudit.pdf,https://www.certik.org/projects/goose-finance"
unFederalReserve,eRSDL,https://www.unfederalreserve.com,Ethereum,Lending,Unfederalreser1,https://lending-docs.unfederalreserve.com/docs/security/#security-audits
Augmented Finance,AGF,https://augmented.finance,"Avalanche,Ethereum,Binance",Lending,augmentedfin,https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-Augmented-v1.0.pdf
ExinSwap,-,https://app.exinswap.com,Mixin,Dexes,,
Trava Finance,TRAVA,https://trava.finance,"Binance,Fantom",Lending,trava_finance,"https://hacken.io/audits/#trava_finance,https://www.certik.org/projects/trava"
Cub Finance,CUB,https://cubdefi.com,Binance,Yield,FinanceLeo,https://www.certik.org/projects/cubfinance
Float Protocol,BANK,https://floatprotocol.com,Ethereum,Yield,FloatProtocol,https://drive.google.com/file/d/1Vg3nCThlArC44JFj7Di5HMWziPGMFbvl/view
Swamp Finance,SWAMP,https://swamp.finance,Binance,Yield,SwampFinance,https://docs.swamp.finance/audits
Thorstarter,XRUNE,https://thorstarter.org,Ethereum,Launchpad,thorstarter,
ZooCoin,ZOO,https://zoocoin.cash,Fantom,Dexes,CoinZoo,
StoneDefi,STN,https://stonedefi.io/,"Polygon,Binance,Ethereum,Avalanche",Yield Aggregator,DefiStone,https://www.certik.com/projects/stonedefi
Gyro,GYRO,https://gyro.money,Binance,Reserve Currency,GyroDAO,
Genshiro,GENS,https://genshiro.equilibrium.io,Genshiro,Lending,GenshiroDeFi,https://drive.google.com/file/d/1HBF2h71Wgs0bUqlmftulp81dgFTPTfUm/view
MuesliSwap,MILK,https://muesliswap.com,"Cardano,smartBCH",Dexes,MuesliSwapTeam,
Pika Protocol,-,https://pikaprotocol.com,Optimism,Dexes,PikaProtocol,"https://www.certik.com/projects/pikaprotocol,https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-PikaPerpV2-v1.0.pdf"
PantherSwap,PANTHER,https://pantherswap.com/,Binance,Yield,PantherSwap,https://docs.pantherswap.com/security/audits
MooniSwap,-,https://mooniswap.exchange/#/swap,Ethereum,Dexes,mooniswap,"https://dapp.org.uk/reports/mooniswap.html,https://mooniswap.exchange/docs/mooniswap-audit-report-2.pdf,https://mooniswap.exchange/docs/mooniswap-audit-report-3.pdf"
Vesq,VESQ,https://www.vesq.io,Polygon,Reserve Currency,VESQHQ,https://paladinsec.co/projects/vesq
Dinosaur Eggs,DSG,https://dsgmetaverse.com,Binance,Dexes,dsgmetaverse,https://www.certik.org/projects/dinosaureggs
Vaporwave,VWAVE,https://www.vaporwave.farm,Aurora,Yield,vwavefinance,https://paladinsec.co/projects/vaporwave-finance
Enso Finance,-,https://www.enso.finance,Ethereum,Indexes,EnsoFinance,
MinMax Finance,MAX,https://minmax.finance,IoTeX,Dexes,minmaxfinance,
Universe XYZ,XYZ,https://universe.xyz,Ethereum,Yield,universe_xyz,https://github.com/UniverseXYZ/xyzDAO-PM/tree/master/audits
Kalmy App,KALM,https://kalmy.app,Binance,Yield,kalmar_io,"https://hacken.io/wp-content/uploads/2021/06/Kalmar_08062021SC-Audit_Report.pdf,https://hacken.io/wp-content/uploads/2021/04/03042021_Kalmar_SC_Audit_Report.pdf"
ApeRocket,SPACE,https://aperocket.finance,Binance,Yield,ApeRocketFi,https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-ApeRocket-v1.0.pdf
Iron Finance,IRON,https://iron.finance/,"Polygon,Fantom,Avalanche",CDP,IronFinance,"https://docs.iron.finance/bsc/audits,https://docs.iron.finance/iron-finance-on-polygon/audit"
BSCSwap,BSWAP,https://bscswap.com/#/list,Binance,Dexes,,
Radial,-,https://www.radialfinance.com,Fantom,Yield,RadialFinance,
Niob Finance,NIOB,https://niob.finance/,Binance,Dexes,niobfinance,
OpenOcean,OOE,https://openocean.finance,"Binance,Ethereum,Avalanche",Dexes,OpenOceanGlobal,https://docs.openocean.finance/security-and-auditing
SpectreFi,SPECT,https://spectrefi.com,Fantom,Yield,SpectreDefi,
Bearn,BFI,https://www.bearn.fi/,Binance,Yield,BearnFi,
Mint Club,MINT,https://mint.club,Binance,Minting,MintClubPro,https://github.com/Steemhunt/mint.club-contract/tree/main/audits
Whiteheart,WHITE,https://www.whiteheart.finance/,Ethereum,Options,WhiteheartDeFi,https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-Whiteheart-v1.0.pdf
Cap,CAP,https://cap.finance,Arbitrum,Dexes,CapDotFinance,
Pidao Finance,PID,https://www.pidao.finance/,Binance,Reserve Currency,PIDAOFinance,https://www.certik.com/projects/pidaofinance
CougarSwap,CGS,https://cougarswap.io,"Cronos,Binance,Avalanche,Harmony,Polygon,Fantom",Yield,cougarswap,https://github.com/TechRate/Smart-Contract-Audits/blob/main/CougarSwap.pdf
Hunny Finance,HUNNY,https://hunny.finance,Binance,Yield,HunnyFinance,https://www.certik.org/projects/pancakehunny
